year,school_name,ncessch,leaid,lea_name,county_code,city_location,urban_centric_locale,longitude,latitude,school_level,school_type,charter,magnet,virtual,enrollment,teachers_fte,free_or_reduced_price_lunch,direct_certification
2024,Mathews High,510243000993,5102430,Mathews County Public Schools,51115,Mathews,Rural distant,-76.324961,37.450768,High,Regular school,No,NA,Supplemental virtual,333,28,244,244
2024,Thomas Hunter Middle,510243000994,5102430,Mathews County Public Schools,51115,Mathews,Rural distant,-76.327936,37.435749,Middle,Regular school,No,NA,Supplemental virtual,176,16,127,127
2024,Mathews Elementary,510243001388,5102430,Mathews County Public Schools,51115,Mathews,Rural distant,-76.328,37.4349,Primary,Regular school,No,NA,Supplemental virtual,281,26,211,211
2024,Chase City Elementary,510246001002,5102460,Mecklenburg County Public Schools,51117,Chase City,Rural remote,-78.469983,36.815465,Primary,Regular school,No,NA,Supplemental virtual,396,24,376,376
2024,Clarksville Elementary,510246001004,5102460,Mecklenburg County Public Schools,51117,Skipwith,Rural remote,-78.496265,36.705607,Primary,Regular school,No,NA,Supplemental virtual,432,37,411,411
2024,LaCrosse Elementary,510246001006,5102460,Mecklenburg County Public Schools,51117,La Crosse,Rural fringe,-78.081265,36.67769,Primary,Regular school,No,NA,Supplemental virtual,353,24,326,326
2024,South Hill Elementary,510246001009,5102460,Mecklenburg County Public Schools,51117,South Hill,Rural fringe,-78.160293,36.719299,Primary,Regular school,No,NA,Supplemental virtual,767,51,733,733
2024,Mecklenburg County Middle,510246003089,5102460,Mecklenburg County Public Schools,51117,Baskerville,Rural distant,-78.29243,36.67448,Middle,Regular school,No,NA,Supplemental virtual,819,48,771,771
2024,Mecklenburg County High,510246003090,5102460,Mecklenburg County Public Schools,51117,Baskerville,Rural distant,-78.29243,36.67448,High,Regular school,No,NA,Supplemental virtual,1140,64,1073,1073
2024,Middlesex High,510249001012,5102490,Middlesex County Public Schools,51119,Saluda,Rural distant,-76.602278,37.607899,High,Regular school,No,NA,Supplemental virtual,370,31,361,361
2024,St. Clare Walker Middle,510249002195,5102490,Middlesex County Public Schools,51119,Locust Hill,Rural distant,-76.498955,37.591002,Middle,Regular school,No,NA,Supplemental virtual,259,23,255,255
2024,Middlesex Elementary,510249002293,5102490,Middlesex County Public Schools,51119,Locust Hill,Rural distant,-76.503663,37.588686,Primary,Regular school,No,NA,Supplemental virtual,620,48,576,576
2024,Falling Branch Elementary,510252000178,5102520,Montgomery County Public Schools,51121,Christiansburg,City small,-80.37178,37.126002,Primary,Regular school,No,NA,Supplemental virtual,535,43,474,474
2024,Kipps Elementary,510252000916,5102520,Montgomery County Public Schools,51121,Blacksburg,City small,-80.4568,37.215945,Primary,Regular school,No,NA,Supplemental virtual,358,26,83,69
2024,Auburn High,510252001013,5102520,Montgomery County Public Schools,51121,Riner,Rural fringe,-80.443532,37.059796,High,Regular school,No,NA,Supplemental virtual,393,32,161,140
2024,Belview Elementary,510252001014,5102520,Montgomery County Public Schools,51121,Radford,Rural fringe,-80.511087,37.170358,Primary,Regular school,No,NA,Supplemental virtual,245,22,147,134
2024,Blacksburg High,510252001016,5102520,Montgomery County Public Schools,51121,Blacksburg,City small,-80.459585,37.210842,High,Regular school,No,NA,Supplemental virtual,1325,88,319,280
2024,Blacksburg Middle,510252001017,5102520,Montgomery County Public Schools,51121,Blacksburg,City small,-80.461359,37.214709,Middle,Regular school,No,NA,Supplemental virtual,958,73,259,237
2024,Christiansburg High,510252001019,5102520,Montgomery County Public Schools,51121,Christiansburg,City small,-80.418059,37.145739,High,Regular school,No,NA,Supplemental virtual,1072,80,397,343
2024,Christiansburg Middle,510252001020,5102520,Montgomery County Public Schools,51121,Christiansburg,City small,-80.425507,37.122122,Middle,Regular school,No,NA,Supplemental virtual,778,64,303,251
2024,Christiansburg Primary,510252001021,5102520,Montgomery County Public Schools,51121,Christiansburg,City small,-80.415572,37.132298,Primary,Regular school,No,NA,Supplemental virtual,346,28,175,157
2024,Gilbert Linkous Elementary,510252001023,5102520,Montgomery County Public Schools,51121,Blacksburg,City small,-80.425512,37.237074,Primary,Regular school,No,NA,Supplemental virtual,292,24,84,75
2024,Harding Avenue Elementary,510252001024,5102520,Montgomery County Public Schools,51121,Blacksburg,City small,-80.411103,37.234492,Primary,Regular school,No,NA,Supplemental virtual,279,21,66,54
2024,Margaret Beeks Elementary,510252001025,5102520,Montgomery County Public Schools,51121,Blacksburg,City small,-80.406008,37.214001,Primary,Regular school,No,NA,Supplemental virtual,346,26,138,133
2024,Prices Fork Elementary,510252001026,5102520,Montgomery County Public Schools,51121,Blacksburg,Suburb small,-80.486744,37.210098,Primary,Regular school,No,NA,Supplemental virtual,457,34,397,397
2024,Shawsville Middle,510252001029,5102520,Montgomery County Public Schools,51121,Shawsville,Rural fringe,-80.247818,37.172675,Middle,Regular school,No,NA,Supplemental virtual,193,25,164,164
2024,Auburn Elementary,510252001859,5102520,Montgomery County Public Schools,51121,Riner,Rural fringe,-80.445833,37.061445,Primary,Regular school,No,NA,Supplemental virtual,544,40,258,225
2024,Auburn Middle,510252001916,5102520,Montgomery County Public Schools,51121,Riner,Rural fringe,-80.442421,37.061899,Middle,Regular school,No,NA,Supplemental virtual,309,26,135,110
2024,Christiansburg Elementary,510252002126,5102520,Montgomery County Public Schools,51121,Christiansburg,City small,-80.416521,37.134717,Primary,Regular school,No,NA,Supplemental virtual,401,31,171,150
2024,Eastern Montgomery High,510252002541,5102520,Montgomery County Public Schools,51121,Elliston,Rural distant,-80.230194,37.204232,High,Regular school,No,NA,Supplemental virtual,254,25,215,215
2024,Eastern Montgomery Elementary,510252002818,5102520,Montgomery County Public Schools,51121,Elliston,Rural distant,-80.232926,37.199434,Primary,Regular school,No,NA,Supplemental virtual,376,29,331,331
2024,Nelson County High,510258001032,5102580,Nelson County Public Schools,51125,Lovingston,Rural distant,-78.89676,37.732508,High,Regular school,No,NA,Supplemental virtual,486,46,405,405
2024,Nelson Middle,510258001033,5102580,Nelson County Public Schools,51125,Lovingston,Rural distant,-78.895042,37.733342,Middle,Regular school,No,NA,Supplemental virtual,328,28,279,279
2024,Tye River Elementary,510258001160,5102580,Nelson County Public Schools,51125,Arrington,Rural distant,-78.913013,37.710027,Primary,Regular school,No,NA,Supplemental virtual,360,28,307,307
2024,Rockfish River Elementary,510258001917,5102580,Nelson County Public Schools,51125,Afton,Rural distant,-78.838476,37.944919,Primary,Regular school,No,NA,Supplemental virtual,318,24,270,270
2024,New Kent Middle,510261001037,5102610,New Kent County Public Schools,51127,New Kent,Rural distant,-76.983681,37.512405,Middle,Regular school,No,NA,Supplemental virtual,829,49,234,197
2024,George W. Watkins Elementary,510261001038,5102610,New Kent County Public Schools,51127,Quinton,Rural distant,-77.098218,37.529409,Primary,Regular school,No,NA,Supplemental virtual,510,35,138,114
2024,New Kent Elementary,510261001039,5102610,New Kent County Public Schools,51127,New Kent,Rural distant,-76.983619,37.514303,Primary,Regular school,No,NA,Supplemental virtual,601,50,201,167
2024,New Kent High,510261002156,5102610,New Kent County Public Schools,51127,New Kent,Rural distant,-76.980950000000007,37.509678,High,Regular school,No,NA,Supplemental virtual,1073,67,266,233
2024,Quinton Elementary,510261003094,5102610,New Kent County Public Schools,51127,Quinton,Rural fringe,-77.175801,37.525906,Primary,Regular school,No,NA,Supplemental virtual,559,39,188,150
2024,Kiln Creek Elementary,510264000358,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.488338,37.122087,Primary,Regular school,No,NA,Supplemental virtual,553,26,568,550
2024,B.C. Charles Elementary,510264001040,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.5346,37.0943,Primary,Regular school,No,NA,Supplemental virtual,388,19,387,385
2024,B.T. Washington Middle,510264001041,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.410603,36.995089,Middle,Regular school,No,NA,Supplemental virtual,413,NA,414,410
2024,Carver Elementary,510264001043,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.445779,37.027763,Primary,Regular school,No,NA,Supplemental virtual,634,37,642,631
2024,David A. Dutrow Elementary,510264001044,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.553508,37.142981,Primary,Regular school,No,NA,Supplemental virtual,341,20,340,338
2024,Denbigh High,510264001047,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.548069,37.126064,High,Regular school,No,NA,Supplemental virtual,1269,88,1208,1208
2024,George J. McIntosh Elementary,510264001049,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.52915,37.147813,Primary,Regular school,No,NA,Supplemental virtual,446,25,449,443
2024,Homer L. Hines Middle,510264001050,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.463209,37.044801,Middle,Regular school,No,NA,Supplemental virtual,846,NA,823,823
2024,Hidenwood Elementary,510264001051,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.509139,37.065492,Primary,Regular school,No,NA,Supplemental virtual,476,32,476,473
2024,Hilton Elementary,510264001052,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.464082,37.028767,Primary,Regular school,No,NA,Supplemental virtual,368,21,365,365
2024,Stoney Run Elementary,510264001054,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.550705,37.1314,Primary,Regular school,No,NA,Supplemental virtual,453,26,451,450
2024,Huntington Middle,510264001055,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.4272,37.0063,Middle,Regular school,No,NA,Supplemental virtual,292,37,289,289
2024,Ella J. Fitzgerald Middle,510264001056,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.552161,37.163582,Middle,Regular school,No,NA,Supplemental virtual,988,NA,970,970
2024,Joseph H. Saunders Elementary,510264001059,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.454396,37.086817,Primary,Regular school,No,NA,Supplemental virtual,660,35,666,657
2024,L.F. Palmer Elementary,510264001060,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.489167,37.107259,Primary,Regular school,No,NA,Supplemental virtual,465,26,457,457
2024,Katherine Johnson Elementary,510264001061,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.570468,37.188429,Primary,Regular school,No,NA,Supplemental virtual,553,30,545,545
2024,Discovery STEM Academy,510264001062,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.402718,36.983107,Primary,Regular school,No,NA,Supplemental virtual,561,32,555,555
2024,Menchville High,510264001063,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.530198,37.096056,High,Regular school,No,NA,Supplemental virtual,1707,125,1634,1634
2024,Newsome Park Elementary,510264001065,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.422405,36.996138,Primary,Regular school,No,NA,Supplemental virtual,386,25,380,380
2024,Knollwood Meadows Elementary,510264001068,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.563151,37.127855,Primary,Regular school,No,NA,Supplemental virtual,460,23,458,457
2024,Richard T. Yates Elementary,510264001070,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.503681,37.090035,Primary,Regular school,No,NA,Supplemental virtual,448,20,438,438
2024,Richneck Elementary,510264001071,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.523683,37.156614,Primary,Regular school,No,NA,Supplemental virtual,502,26,500,499
2024,Riverside Elementary,510264001072,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.497053,37.055374,Primary,Regular school,No,NA,Supplemental virtual,506,25,501,501
2024,Sedgefield Elementary,510264001074,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.450825,37.041356,Primary,Regular school,No,NA,Supplemental virtual,425,27,427,422
2024,T. Ryland Sanford Elementary,510264001075,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.544325,37.111279,Primary,Regular school,No,NA,Supplemental virtual,498,27,493,493
2024,Warwick High,510264001076,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.4759,37.0525,High,Regular school,No,NA,Supplemental virtual,1622,109,1515,1515
2024,Willis A. Jenkins Elementary,510264001077,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.521814,37.107621,Primary,Regular school,No,NA,Supplemental virtual,507,27,507,504
2024,Crittenden Middle,510264001237,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.446128,37.026391,Middle,Regular school,No,NA,Supplemental virtual,781,NA,768,768
2024,Heritage High,510264001451,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.4272,37.0063,High,Regular school,No,NA,Supplemental virtual,1106,78,1051,1051
2024,Woodside High,510264001453,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.524044,37.173098,High,Regular school,No,NA,Supplemental virtual,1723,114,1666,1666
2024,Deer Park Elementary,510264001637,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.475321,37.07272,Primary,Regular school,No,NA,Supplemental virtual,433,24,437,430
2024,Oliver C. Greenwood Elementary,510264002068,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.526935,37.17593,Primary,Regular school,No,NA,Supplemental virtual,549,31,549,546
2024,Ethel M. Gildersleeve Middle,510264002208,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.500555,37.072161,Middle,Regular school,No,NA,Supplemental virtual,1087,NA,1062,1062
2024,Denbigh Early Childhood Center,510264002296,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.556208,37.162862,Prekindergarten,Regular school,No,NA,Supplemental virtual,397,26,402,394
2024,Mary Passage Middle,510264002298,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.546448,37.148443,Middle,Regular school,No,NA,Supplemental virtual,931,NA,911,911
2024,Achievable Dream Academy,510264002343,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.413006,36.976029,Primary,Regular school,No,NA,Supplemental virtual,641,33,643,638
2024,Achievable Dream Middle/High,510264002344,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.426805,37.003989,High,Regular school,No,NA,Supplemental virtual,498,50,495,495
2024,General Stanford Elementary,510264002422,5102640,Newport News City Public Schools,51700,Ft. Eustis,City midsize,-76.570477,37.157271,Primary,Regular school,No,NA,Supplemental virtual,430,22,428,427
2024,Watkins Early Childhood Center,510264002471,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.459192,37.076116,Prekindergarten,Regular school,No,NA,Supplemental virtual,326,23,328,323
2024,John Marshall Early Childhood Center,510264002857,5102640,Newport News City Public Schools,51700,Newport News,City midsize,-76.416814,36.982188,Primary,Regular school,No,NA,Supplemental virtual,213,15,213,210
2024,Azalea Gardens Middle,510267001078,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.211117,36.910905,Middle,Regular school,No,NA,Supplemental virtual,792,52,695,695
2024,Booker T Washington High,510267001079,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.26684,36.853304,High,Regular school,No,NA,Supplemental virtual,904,75,838,838
2024,Bay View Elementary,510267001081,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.235806,36.935562,Primary,Regular school,No,NA,Supplemental virtual,500,35,506,497
2024,Blair Middle,510267001082,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.295676,36.868451,Middle,Regular school,No,NA,Supplemental virtual,1141,77,1064,1064
2024,Richard Bowling Elementary,510267001083,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.256768,36.856729,Primary,Regular school,No,NA,Supplemental virtual,492,42,491,489
2024,Camp Allen Elementary,510267001084,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.297454,36.928402,Primary,Regular school,No,NA,Supplemental virtual,405,30,404,402
2024,Southside STEM Academy at Campostella,510267001085,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.259595,36.830228,Primary,Regular school,No,NA,Supplemental virtual,686,57,675,675
2024,Willard Elementary,510267001087,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.266946,36.887959,Primary,Regular school,No,NA,Supplemental virtual,441,39,449,438
2024,Chesterfield Elementary,510267001088,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.251396,36.844432,Primary,Regular school,No,NA,Supplemental virtual,325,28,327,322
2024,Coleman Place Elementary,510267001089,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.241235,36.870112,Primary,Regular school,No,NA,Supplemental virtual,551,42,549,548
2024,Crossroads PreK-8 School,510267001090,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.251397,36.918186,Primary,Regular school,No,NA,Supplemental virtual,790,68,792,787
2024,Berkley/Campostella Early Childhood Education Center,510267001092,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.264694,36.828065,Prekindergarten,Regular school,No,NA,Supplemental virtual,165,15,168,162
2024,Easton Preschool at Fairlawn,510267001094,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.193806,36.85736,Prekindergarten,Regular school,No,NA,Supplemental virtual,123,20,127,120
2024,Ghent K-8,510267001096,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.2873,36.8645,Primary,Regular school,No,NA,Supplemental virtual,501,36,498,498
2024,Granby Elementary,510267001097,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.280886,36.907915,Primary,Regular school,No,NA,Supplemental virtual,464,37,462,461
2024,Granby High,510267001098,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.277363,36.907129,High,Regular school,No,NA,Supplemental virtual,1980,116,1931,1931
2024,Ingleside Elementary,510267001100,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.238134,36.853564,Primary,Regular school,No,NA,Supplemental virtual,574,41,580,571
2024,Jacox Elementary,510267001101,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.264787,36.856362,Primary,Regular school,No,NA,Supplemental virtual,596,44,592,592
2024,Lake Taylor High,510267001104,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.198003,36.870598,High,Regular school,No,NA,Supplemental virtual,1107,75,1030,1030
2024,Lake Taylor,510267001105,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.201642,36.869197,Primary,Regular school,No,NA,Supplemental virtual,664,64,656,656
2024,Larchmont Elementary,510267001108,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.300574,36.890872,Primary,Regular school,No,NA,Supplemental virtual,455,28,454,452
2024,Larrymore Elementary,510267001109,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.2215,36.9123,Primary,Regular school,No,NA,Supplemental virtual,584,38,581,581
2024,Lindenwood Elementary,510267001112,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.270234,36.869208,Primary,Regular school,No,NA,Supplemental virtual,243,22,242,240
2024,Little Creek Elementary,510267001113,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.208564,36.917408,Primary,Regular school,No,NA,Supplemental virtual,583,45,590,580
2024,Mary Calcott Elementary,510267001116,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.258631,36.935734,Primary,Regular school,No,NA,Supplemental virtual,404,28,403,401
2024,Matthew Fontaine Maury High,510267001117,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.29026,36.865643,High,Regular school,No,NA,Supplemental virtual,1713,108,1649,1649
2024,Northside Middle,510267001120,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.26197,36.936536,Middle,Regular school,No,NA,Supplemental virtual,732,54,657,657
2024,Norview Elementary,510267001121,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.239553,36.896946,Primary,Regular school,No,NA,Supplemental virtual,412,31,413,409
2024,Norview High,510267001122,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.240502,36.900315,High,Regular school,No,NA,Supplemental virtual,1585,120,1713,1582
2024,Norview Middle,510267001123,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.24208,36.893886,Middle,Regular school,No,NA,Supplemental virtual,1196,81,1063,1063
2024,Ocean View Elementary,510267001125,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.261387,36.95591,Primary,Regular school,No,NA,Supplemental virtual,512,38,503,503
2024,Oceanair Elementary,510267001126,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.251214,36.941864,Primary,Regular school,No,NA,Supplemental virtual,400,31,406,397
2024,Ruffner School,510267001134,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.27565,36.84744,Middle,Regular school,No,NA,Supplemental virtual,576,47,538,538
2024,Sewells Point Elementary,510267001135,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.314165,36.922427,Primary,Regular school,No,NA,Supplemental virtual,495,37,494,492
2024,Sherwood Forest Elementary,510267001136,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.237899,36.877061,Primary,Regular school,No,NA,Supplemental virtual,406,33,408,403
2024,St. Helena Elementary,510267001137,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.284616,36.83105,Primary,Regular school,No,NA,Supplemental virtual,229,19,228,226
2024,Suburban Park Elementary,510267001140,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.268235,36.905738,Primary,Regular school,No,NA,Supplemental virtual,415,32,417,412
2024,Tarrallton Elementary,510267001141,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.221376,36.925928,Primary,Regular school,No,NA,Supplemental virtual,286,22,285,283
2024,Walter Herron Taylor Elementary,510267001144,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.304433,36.868999,Primary,Regular school,No,NA,Supplemental virtual,403,26,409,400
2024,Willoughby Early Childhood Center,510267001146,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.261808,36.95813,Prekindergarten,Regular school,No,NA,Supplemental virtual,181,19,178,178
2024,P.B. Young Sr. Elementary,510267001147,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.283346,36.855011,Primary,Regular school,No,NA,Supplemental virtual,241,19,244,238
2024,Tanners Creek Elementary,510267002210,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.233184,36.900362,Primary,Regular school,No,NA,Supplemental virtual,517,40,528,514
2024,James Monroe Elementary,510267002211,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.290364,36.875848,Primary,Regular school,No,NA,Supplemental virtual,299,27,298,296
2024,Academy for Discovery at Lakewood,510267003018,5102670,Norfolk City Public Schools,51710,Norfolk,City midsize,-76.262785,36.883471,Middle,Regular school,No,NA,Supplemental virtual,739,50,739,736
2024,Occohannock Elementary,510271000554,5102710,Northampton County Public Schools,51131,Exmore,Rural remote,-75.815599,37.521263,Primary,Regular school,No,NA,Supplemental virtual,385,32,386,382
2024,Kiptopeke Elementary,510271000555,5102710,Northampton County Public Schools,51131,Cape Charles,Rural distant,-75.970316,37.252345,Primary,Regular school,No,NA,Supplemental virtual,300,26,295,295
2024,Northampton High,510271001155,5102710,Northampton County Public Schools,51131,Eastville,Rural remote,-75.940995,37.36144,High,Regular school,No,NA,Supplemental virtual,401,37,402,398
2024,Northampton Middle,510271002963,5102710,Northampton County Public Schools,51131,Eastville,Rural remote,-75.940995,37.36144,Middle,Regular school,No,NA,Supplemental virtual,214,17,213,211
2024,Northumberland High,510273001159,5102730,Northumberland County Public Schools,51133,Heathsville,Rural distant,-76.438549,37.912666,High,Regular school,No,NA,Supplemental virtual,380,31,364,364
2024,Northumberland Elementary,510273001392,5102730,Northumberland County Public Schools,51133,Heathsville,Rural distant,-76.440468,37.907152,Primary,Regular school,No,NA,Supplemental virtual,503,43,499,499
2024,Northumberland Middle,510273001941,5102730,Northumberland County Public Schools,51133,Heathsville,Rural distant,-76.438433,37.91372,Middle,Regular school,No,NA,Supplemental virtual,279,24,269,269
2024,J.I. Burton High,510276001162,5102760,Norton City Public Schools,51720,Norton,Town distant,-82.633415,36.929808,High,Regular school,No,NA,Supplemental virtual,328,24,325,325
2024,Norton Elementary,510276001163,5102760,Norton City Public Schools,51720,Norton,Town distant,-82.6224,36.9416,Primary,Regular school,No,NA,Supplemental virtual,527,38,526,524
2024,Nottoway Intermediate,510279001165,5102790,Nottoway County Public Schools,51135,Crewe,Rural distant,-78.066523,37.123598,Middle,Regular school,No,NA,Supplemental virtual,272,20,273,269
2024,Blackstone Primary,510279001166,5102790,Nottoway County Public Schools,51135,Blackstone,Rural remote,-77.994553,37.073189,Primary,Regular school,No,NA,Supplemental virtual,371,29,370,368
2024,Crewe Primary,510279001169,5102790,Nottoway County Public Schools,51135,Crewe,Rural distant,-78.109524,37.165255,Primary,Regular school,No,NA,Supplemental virtual,370,28,372,367
2024,Nottoway High,510279001942,5102790,Nottoway County Public Schools,51135,Crewe,Rural distant,-78.064648,37.122797,High,Regular school,No,NA,Supplemental virtual,510,42,508,507
2024,Nottoway Middle,510279001943,5102790,Nottoway County Public Schools,51135,Crewe,Rural distant,-78.065463,37.123036,Middle,Regular school,No,NA,Supplemental virtual,269,25,266,266
2024,Gordon-Barbour Elementary,510282001172,5102820,Orange County Public Schools,51137,Gordonsville,Rural distant,-78.192953,38.138119,Primary,Regular school,No,NA,Supplemental virtual,326,24,230,230
2024,Lightfoot Elementary,510282001173,5102820,Orange County Public Schools,51137,Unionville,Rural distant,-77.953389,38.246182,Primary,Regular school,No,NA,Supplemental virtual,224,13,157,157
2024,Orange County High,510282001174,5102820,Orange County Public Schools,51137,Orange,Town distant,-78.096305,38.24533,High,Regular school,No,NA,Supplemental virtual,1477,91,1012,1012
2024,Orange Elementary,510282001175,5102820,Orange County Public Schools,51137,Orange,Town distant,-78.118015,38.247838,Primary,Regular school,No,NA,Supplemental virtual,621,37,375,375
2024,Prospect Heights Middle,510282001176,5102820,Orange County Public Schools,51137,Orange,Rural fringe,-78.120129,38.239125,Middle,Regular school,No,NA,Supplemental virtual,466,37,327,327
2024,Unionville Elementary,510282001177,5102820,Orange County Public Schools,51137,Unionville,Rural distant,-77.95508,38.261891,Primary,Regular school,No,NA,Supplemental virtual,256,15,178,178
2024,Locust Grove Elementary,510282002196,5102820,Orange County Public Schools,51137,Locust Grove,Rural distant,-77.831531,38.298602,Primary,Regular school,No,NA,Supplemental virtual,519,31,361,361
2024,Locust Grove Middle,510282002340,5102820,Orange County Public Schools,51137,Locust Grove,Rural fringe,-77.781874,38.316995,Middle,Regular school,No,NA,Supplemental virtual,685,49,485,485
2024,Locust Grove Primary,510282002854,5102820,Orange County Public Schools,51137,Locust Grove,Rural distant,-77.829268,38.299312,Primary,Regular school,No,NA,Supplemental virtual,500,30,347,347
2024,Luray Elementary,510285001179,5102850,Page County Public Schools,51139,Luray,Town distant,-78.455282,38.658257,Primary,Regular school,No,NA,Supplemental virtual,474,35,443,443
2024,Luray High,510285001180,5102850,Page County Public Schools,51139,Luray,Rural fringe,-78.485449,38.654879,High,Regular school,No,NA,Supplemental virtual,452,36,366,366
2024,Page County High,510285001181,5102850,Page County Public Schools,51139,Shenandoah,Rural distant,-78.61,38.563942,High,Regular school,No,NA,Supplemental virtual,473,35,355,355
2024,Shenandoah Elementary,510285001182,5102850,Page County Public Schools,51139,Shenandoah,Rural distant,-78.621609,38.485567,Primary,Regular school,No,NA,Supplemental virtual,351,27,330,330
2024,Springfield Elementary,510285001183,5102850,Page County Public Schools,51139,Rileyville,Rural distant,-78.421493,38.728433,Primary,Regular school,No,NA,Supplemental virtual,208,16,157,157
2024,Stanley Elementary,510285001184,5102850,Page County Public Schools,51139,Stanley,Rural distant,-78.5032,38.5786,Primary,Regular school,No,NA,Supplemental virtual,337,27,305,305
2024,Luray Middle,510285002799,5102850,Page County Public Schools,51139,Luray,Town distant,-78.457007,38.659481,Middle,Regular school,No,NA,Supplemental virtual,315,28,310,310
2024,Page County Middle,510285002801,5102850,Page County Public Schools,51139,Shenandoah,Rural distant,-78.606593,38.562719,Middle,Regular school,No,NA,Supplemental virtual,318,29,260,260
