year,GEOID,NAME,total_malesE,total_malesM,male_insuredE,male_insuredM,male_uninsuredE,male_uninsuredM,total_femalesE,total_femalesM,female_insuredE,female_insuredM,female_uninsuredE,female_uninsuredM,pct_male_insured,pct_female_insured,total_pop,total_insured,pct_pop_insured
2024,51041,"Chesterfield County, Virginia",34853,469,32964,590,1889,443,33442,543,31495,760,1947,483,94.5800935357071,94.17797978589797,68295,64459,94.38319057031993
2024,51043,"Clarke County, Virginia",941,58,893,64,48,49,1489,141,1480,145,9,16,94.8990435706695,99.39556749496306,2430,2373,97.65432098765432
2024,51045,"Craig County, Virginia",514,145,514,145,0,13,270,105,270,105,0,13,100,100,784,784,100
2024,51047,"Culpeper County, Virginia",5184,313,4527,332,657,299,5246,185,4606,316,640,268,87.32638888888889,87.80022874571102,10430,9133,87.56471716203261
2024,51049,"Cumberland County, Virginia",905,181,871,182,34,48,670,164,661,162,9,19,96.24309392265194,98.65671641791045,1575,1532,97.26984126984128
2024,51051,"Dickenson County, Virginia",1102,50,1088,48,14,20,983,79,980,80,3,6,98.72958257713249,99.69481180061037,2085,2068,99.18465227817745
2024,51053,"Dinwiddie County, Virginia",2337,266,2277,284,60,55,2116,130,2101,130,15,15,97.43260590500643,99.29111531190927,4453,4378,98.31574219627217
2024,51057,"Essex County, Virginia",549,108,543,109,6,10,932,101,916,103,16,23,98.90710382513662,98.28326180257511,1481,1459,98.51451721809588
2024,51059,"Fairfax County, Virginia",102309,837,96343,1250,5966,957,95823,965,90894,1226,4929,786,94.16864596467563,94.85614100998716,198132,187237,94.5011406537056
2024,51061,"Fauquier County, Virginia",6501,221,6178,247,323,146,6712,275,6246,297,466,208,95.03153361021381,93.05721096543505,13213,12424,94.02860818890487
2024,51063,"Floyd County, Virginia",1281,108,1263,106,18,23,1104,97,1063,112,41,48,98.59484777517564,96.28623188405797,2385,2326,97.52620545073376
2024,51065,"Fluvanna County, Virginia",1905,213,1749,242,156,109,1853,210,1788,211,65,62,91.81102362204724,96.49217485159201,3758,3537,94.11921234699308
2024,51067,"Franklin County, Virginia",4063,137,3784,182,279,132,3558,183,3467,211,91,68,93.13315284272706,97.44238336143901,7621,7251,95.14499409526309
2024,51069,"Frederick County, Virginia",8646,235,8165,319,481,253,7402,245,7187,265,215,138,94.43673374971084,97.0953796271278,16048,15352,95.6630109670987
2024,51071,"Giles County, Virginia",1262,78,1226,111,36,57,1204,101,1186,95,18,28,97.1473851030111,98.50498338870432,2466,2412,97.8102189781022
2024,51073,"Gloucester County, Virginia",3240,193,3135,218,105,73,2838,214,2815,215,23,25,96.75925925925925,99.18957011980267,6078,5950,97.8940440934518
2024,51075,"Goochland County, Virginia",1684,187,1663,188,21,25,1613,140,1588,141,25,27,98.75296912114014,98.45009299442033,3297,3251,98.60479223536548
2024,51077,"Grayson County, Virginia",878,103,821,143,57,56,893,86,781,109,112,84,93.50797266514806,87.45800671892498,1771,1602,90.45736871823829
2024,51079,"Greene County, Virginia",1751,157,1592,171,159,96,1802,160,1722,148,80,74,90.9194745859509,95.56048834628191,3553,3314,93.27329017731495
2024,51081,"Greensville County, Virginia",918,144,908,141,10,18,485,54,485,54,0,21,98.91067538126362,100,1403,1393,99.2872416250891
2024,51083,"Halifax County, Virginia",2725,209,2487,224,238,142,2474,180,2361,194,113,65,91.26605504587157,95.43249797898142,5199,4848,93.24870167339873
2024,51085,"Hanover County, Virginia",9905,200,9398,275,507,198,9091,229,8506,235,585,234,94.88137304391722,93.5650643493565,18996,17904,94.25142135186356
2024,51087,"Henrico County, Virginia",27346,583,26371,675,975,288,26640,520,25485,538,1155,311,96.43457909749141,95.66441441441441,53986,51856,96.05453265661468
2024,51089,"Henry County, Virginia",3759,235,3738,230,21,26,3962,258,3870,289,92,64,99.4413407821229,97.67794043412418,7721,7608,98.53645900790053
2024,51091,"Highland County, Virginia",110,50,96,48,14,15,126,66,125,66,1,3,87.27272727272727,99.20634920634922,236,221,93.64406779661016
2024,51093,"Isle of Wight County, Virginia",3262,238,3099,245,163,85,3256,199,3213,202,43,43,95.00306560392397,98.67936117936118,6518,6312,96.83952132555999
2024,51095,"James City County, Virginia",5944,278,5655,315,289,187,6008,270,5930,272,78,75,95.13795423956931,98.7017310252996,11952,11585,96.92938420348058
2024,51097,"King and Queen County, Virginia",365,45,360,47,5,6,462,57,441,69,21,27,98.63013698630137,95.45454545454545,827,801,96.85610640870617
2024,51099,"King George County, Virginia",2892,178,2892,178,0,25,2599,170,2438,194,161,107,100,93.80530973451327,5491,5330,97.06792933891823
2024,51101,"King William County, Virginia",1619,120,1607,121,12,24,1556,98,1389,139,167,113,99.25880172946263,89.26735218508998,3175,2996,94.36220472440945
2024,51103,"Lancaster County, Virginia",526,114,526,114,0,21,693,66,690,64,3,5,100,99.56709956709958,1219,1216,99.75389663658737
2024,51105,"Lee County, Virginia",1574,111,1542,114,32,33,1396,68,1366,78,30,30,97.96696315120712,97.85100286532952,2970,2908,97.91245791245792
2024,51107,"Loudoun County, Virginia",44863,564,43018,687,1845,450,43123,607,41752,666,1371,368,95.88747966029914,96.82072212044616,87986,84770,96.3448730479849
2024,51109,"Louisa County, Virginia",3012,175,2921,182,91,50,2758,147,2745,143,13,16,96.97875166002656,99.52864394488759,5770,5666,98.19757365684575
2024,51111,"Lunenburg County, Virginia",1021,147,872,132,149,122,837,100,766,118,71,47,85.40646425073457,91.51732377538829,1858,1638,88.15931108719053
2024,51113,"Madison County, Virginia",1182,124,1104,126,78,52,1055,100,1029,105,26,26,93.4010152284264,97.53554502369668,2237,2133,95.35091640590076
2024,51115,"Mathews County, Virginia",497,140,473,140,24,30,403,84,403,84,0,19,95.17102615694165,100,900,876,97.33333333333334
2024,51117,"Mecklenburg County, Virginia",2154,184,2065,195,89,56,1990,109,1870,114,120,74,95.86815227483751,93.96984924623115,4144,3935,94.9565637065637
2024,51119,"Middlesex County, Virginia",679,112,666,117,13,23,600,118,571,117,29,26,98.08541973490426,95.16666666666667,1279,1237,96.71618451915559
2024,51121,"Montgomery County, Virginia",8441,420,8193,417,248,131,7631,441,7368,463,263,138,97.06195948347353,96.55353164722841,16072,15561,96.8205574912892
2024,51125,"Nelson County, Virginia",995,132,774,139,221,125,773,111,717,109,56,60,77.78894472361809,92.75549805950841,1768,1491,84.33257918552036
2024,51127,"New Kent County, Virginia",2127,184,2001,235,126,137,1486,175,1391,187,95,73,94.07616361071932,93.60699865410498,3613,3392,93.88319955715471
2024,51131,"Northampton County, Virginia",1056,192,1011,197,45,50,585,149,534,146,51,54,95.73863636363636,91.28205128205128,1641,1545,94.14990859232175
2024,51133,"Northumberland County, Virginia",496,137,496,137,0,21,709,153,697,156,12,20,100,98.30747531734838,1205,1193,99.00414937759336
2024,51135,"Nottoway County, Virginia",1210,146,1069,188,141,89,1233,126,1185,127,48,50,88.34710743801652,96.10705596107056,2443,2254,92.26361031518626
2024,51137,"Orange County, Virginia",3401,248,3274,261,127,127,2637,209,2629,212,8,12,96.26580417524258,99.69662495259765,6038,5903,97.7641603179861
2024,51139,"Page County, Virginia",1824,92,1703,101,121,57,1729,135,1662,139,67,39,93.36622807017544,96.12492770387507,3553,3365,94.70869687587954
2024,51141,"Patrick County, Virginia",1190,127,1142,142,48,73,1142,87,1129,91,13,19,95.96638655462185,98.861646234676,2332,2271,97.38421955403086
2024,51143,"Pittsylvania County, Virginia",4162,149,4068,155,94,51,4363,134,4070,172,293,148,97.74147044690052,93.28443731377493,8525,8138,95.46041055718474
2024,51145,"Powhatan County, Virginia",2329,145,2301,150,28,30,2179,169,2043,166,136,92,98.79776728209532,93.7586048646168,4508,4344,96.3620230700976
2024,51147,"Prince Edward County, Virginia",1569,204,1469,212,100,69,1646,241,1559,250,87,94,93.62651370299554,94.71445929526125,3215,3028,94.18351477449455
2024,51149,"Prince George County, Virginia",3443,256,3273,288,170,138,3049,126,2965,145,84,57,95.06244554167877,97.24499836011807,6492,6238,96.08749229821318
2024,51153,"Prince William County, Virginia",49931,568,46559,897,3372,700,46719,610,43710,895,3009,639,93.24668041897819,93.55936556861234,96650,90269,93.39782721158821
2024,51155,"Pulaski County, Virginia",2169,92,2137,96,32,30,2315,120,2291,125,24,25,98.52466574458276,98.96328293736502,4484,4428,98.75111507582515
2024,51157,"Rappahannock County, Virginia",601,149,474,115,127,107,434,86,396,86,38,39,78.86855241264558,91.24423963133641,1035,870,84.05797101449275
2024,51159,"Richmond County, Virginia",711,107,687,118,24,34,542,63,507,64,35,38,96.62447257383965,93.54243542435424,1253,1194,95.29130087789306
2024,51161,"Roanoke County, Virginia",7401,336,7064,361,337,156,7440,259,7378,267,62,53,95.4465612755033,99.16666666666667,14841,14442,97.31150192035577
2024,51163,"Rockbridge County, Virginia",1725,131,1715,134,10,19,1366,149,1325,156,41,43,99.42028985507247,96.99853587115666,3091,3040,98.35004852798447
2024,51165,"Rockingham County, Virginia",7487,230,6582,315,905,237,6728,244,6005,314,723,204,87.9123814611994,89.25386444708681,14215,12587,88.5473091804432
2024,51167,"Russell County, Virginia",1870,84,1856,92,14,21,1672,96,1637,129,35,51,99.25133689839572,97.9066985645933,3542,3493,98.61660079051383
2024,51169,"Scott County, Virginia",1578,86,1549,86,29,34,1416,53,1301,128,115,118,98.16223067173637,91.87853107344633,2994,2850,95.19038076152304
2024,51171,"Shenandoah County, Virginia",3544,207,3453,234,91,65,3398,204,3203,222,195,135,97.43227990970654,94.2613301942319,6942,6656,95.88014981273409
2024,51173,"Smyth County, Virginia",2162,75,2100,87,62,42,2188,131,2150,137,38,36,97.1322849213691,98.26325411334552,4350,4250,97.70114942528735
2024,51175,"Southampton County, Virginia",1257,136,1205,133,52,34,1343,107,1290,127,53,49,95.86316626889419,96.0536113179449,2600,2495,95.96153846153847
2024,51177,"Spotsylvania County, Virginia",14193,259,13737,330,456,184,13159,331,12739,364,420,208,96.78714859437751,96.80826810547914,27352,26476,96.79730915472359
2024,51179,"Stafford County, Virginia",17239,289,16522,381,717,287,16226,324,15627,409,599,218,95.84082603399268,96.30839393565881,33465,32149,96.06753324368744
2024,51181,"Surry County, Virginia",413,90,413,90,0,19,421,83,421,83,0,19,100,100,834,834,100
2024,51183,"Sussex County, Virginia",486,111,445,118,41,37,675,70,592,85,83,65,91.56378600823045,87.70370370370371,1161,1037,89.31955211024979
2024,51185,"Tazewell County, Virginia",3479,151,3385,165,94,75,2840,147,2770,163,70,63,97.29807415924117,97.53521126760563,6319,6155,97.40465263491058
2024,51187,"Warren County, Virginia",3034,219,2916,236,118,96,3155,135,2968,148,187,122,96.11074489123268,94.0729001584786,6189,5884,95.07190176118921
2024,51191,"Washington County, Virginia",3705,216,3486,256,219,122,3268,227,3145,222,123,96,94.08906882591093,96.23623011015911,6973,6631,95.09536784741145
2024,51193,"Westmoreland County, Virginia",1211,160,1117,169,94,65,1146,197,1103,194,43,41,92.23781998348473,96.2478184991274,2357,2220,94.1875265167586
2024,51195,"Wise County, Virginia",2471,153,2427,165,44,41,2630,93,2572,101,58,45,98.21934439498179,97.79467680608364,5101,4999,98.00039207998432
2024,51197,"Wythe County, Virginia",2028,138,1941,150,87,74,1956,145,1769,186,187,112,95.71005917159763,90.439672801636,3984,3710,93.12248995983936
2024,51199,"York County, Virginia",6266,228,6104,213,162,89,6361,207,6160,285,201,131,97.4146185764443,96.84011947806948,12627,12264,97.12520788785935
2024,51510,"Alexandria city, Virginia",9113,218,8817,275,296,135,8312,319,7823,370,489,217,96.75189290025239,94.11693936477383,17425,16640,95.49497847919656
2024,51520,"Bristol city, Virginia",1409,235,1322,238,87,71,1176,162,1141,165,35,38,93.82540809084458,97.02380952380952,2585,2463,95.28046421663443
2024,51530,"Buena Vista city, Virginia",803,93,803,93,0,19,572,118,533,118,39,44,100,93.18181818181817,1375,1336,97.16363636363636
2024,51540,"Charlottesville city, Virginia",2759,297,2693,302,66,85,2461,280,2444,281,17,20,97.60782892352302,99.30922389272654,5220,5137,98.40996168582376
2024,51550,"Chesapeake city, Virginia",23326,368,22371,460,955,288,22134,380,21418,440,716,205,95.90585612621109,96.76515767597361,45460,43789,96.32424109106907
2024,51570,"Colonial Heights city, Virginia",2004,245,1813,261,191,109,1302,169,1161,154,141,103,90.46906187624751,89.17050691244239,3306,2974,89.95765275257108
2024,51580,"Covington city, Virginia",586,117,575,118,11,20,593,81,589,80,4,10,98.12286689419795,99.32546374367622,1179,1164,98.72773536895674
2024,51590,"Danville city, Virginia",3811,152,3650,180,161,105,3214,195,2936,241,278,166,95.77538703752296,91.35034225264468,7025,6586,93.7508896797153
2024,51595,"Emporia city, Virginia",598,157,558,171,40,65,503,94,490,96,13,21,93.31103678929766,97.4155069582505,1101,1048,95.18619436875568
2024,51600,"Fairfax city, Virginia",2011,268,1925,255,86,61,1985,122,1850,129,135,75,95.72352063649925,93.19899244332494,3996,3775,94.46946946946947
2024,51610,"Falls Church city, Virginia",1405,132,1405,132,0,21,1319,109,1308,109,11,16,100,99.16603487490522,2724,2713,99.59618208516888
2024,51620,"Franklin city, Virginia",758,131,701,129,57,63,741,88,737,86,4,8,92.4802110817942,99.46018893387314,1499,1438,95.93062041360906
2024,51630,"Fredericksburg city, Virginia",2169,270,2068,283,101,150,2499,241,2449,244,50,55,95.34347625633933,97.99919967987195,4668,4517,96.76520994001714
2024,51640,"Galax city, Virginia",446,148,446,148,0,19,666,163,638,156,28,37,100,95.7957957957958,1112,1084,97.48201438848922
2024,51650,"Hampton city, Virginia",10673,421,10361,429,312,138,11167,301,10756,345,411,187,97.07673568818514,96.31951285036267,21840,21117,96.68956043956044
2024,51660,"Harrisonburg city, Virginia",4397,321,4060,342,337,188,4832,268,4429,289,403,150,92.33568342051399,91.65976821192054,9229,8489,91.98179651099794
2024,51670,"Hopewell city, Virginia",2025,207,1874,241,151,124,2027,185,2016,185,11,17,92.54320987654322,99.4573260976813,4052,3890,96.00197433366239
2024,51678,"Lexington city, Virginia",392,194,386,191,6,15,601,173,594,173,7,16,98.46938775510205,98.83527454242929,993,980,98.69083585095669
2024,51680,"Lynchburg city, Virginia",6095,353,5856,359,239,117,6507,374,6380,359,127,91,96.07875307629205,98.04825572460427,12602,12236,97.09569909538168
2024,51683,"Manassas city, Virginia",4469,237,3700,293,769,268,3705,164,3168,269,537,224,82.7925710449765,85.50607287449394,8174,6868,84.02251039882555
2024,51685,"Manassas Park city, Virginia",1425,170,1176,209,249,117,1511,125,1170,174,341,132,82.52631578947368,77.43216412971542,2936,2346,79.90463215258855
2024,51690,"Martinsville city, Virginia",1346,166,1270,173,76,82,1362,114,1324,114,38,36,94.35364041604754,97.20998531571219,2708,2594,95.79025110782867
2024,51700,"Newport News city, Virginia",16060,320,15126,404,934,294,14873,423,14289,434,584,236,94.18430884184309,96.07342163652255,30933,29415,95.09261953253807
2024,51710,"Norfolk city, Virginia",16661,391,15715,404,946,298,16296,454,15260,524,1036,258,94.32206950363124,93.6426116838488,32957,30975,93.98610310404466
2024,51720,"Norton city, Virginia",328,91,302,90,26,32,208,70,208,70,0,13,92.07317073170732,100,536,510,95.1492537313433
2024,51730,"Petersburg city, Virginia",2640,256,2558,247,82,87,2388,290,2249,277,139,106,96.8939393939394,94.17922948073702,5028,4807,95.60461416070008
2024,51735,"Poquoson city, Virginia",1236,136,1223,138,13,20,1081,89,1067,90,14,21,98.94822006472492,98.70490286771508,2317,2290,98.83470004315926
2024,51740,"Portsmouth city, Virginia",7833,203,7531,264,302,174,7692,266,6985,343,707,310,96.14451678794842,90.80863234529382,15525,14516,93.50080515297905
2024,51750,"Radford city, Virginia",1073,172,1055,180,18,34,1770,264,1735,261,35,33,98.3224603914259,98.0225988700565,2843,2790,98.13577207175518
2024,51760,"Richmond city, Virginia",13981,399,12696,559,1285,465,14086,475,13163,505,923,336,90.80895501037122,93.44739457617493,28067,25859,92.13311005807532
2024,51770,"Roanoke city, Virginia",7874,308,7278,367,596,271,7887,288,7281,299,606,233,92.43078486156972,92.31647014073793,15761,14559,92.37358035657635
2024,51775,"Salem city, Virginia",2021,171,1991,172,30,32,2142,262,2097,269,45,40,98.51558634339436,97.89915966386555,4163,4088,98.19841460485227
2024,51790,"Staunton city, Virginia",1629,182,1583,182,46,45,2014,148,1980,156,34,38,97.17618170656844,98.31181727904668,3643,3563,97.8040076859731
2024,51800,"Suffolk city, Virginia",8762,246,8299,302,463,207,8327,233,7976,241,351,148,94.71581830632275,95.78479644529843,17089,16275,95.2367019720288
2024,51810,"Virginia Beach city, Virginia",37481,489,35768,603,1713,382,35675,450,34211,552,1464,329,95.42968437341587,95.89628591450595,73156,69979,95.65722565476516
2024,51820,"Waynesboro city, Virginia",1935,199,1647,228,288,184,1500,256,1303,175,197,156,85.11627906976744,86.86666666666667,3435,2950,85.8806404657933
2024,51830,"Williamsburg city, Virginia",1251,204,1131,217,120,121,1496,237,1443,237,53,57,90.40767386091127,96.4572192513369,2747,2574,93.70222060429559
2024,51840,"Winchester city, Virginia",2651,240,2296,295,355,265,2417,230,2310,250,107,89,86.60882685778951,95.57302441042614,5068,4606,90.88397790055248
